country_code,year,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX
LH,2017,103.0,3.0,97.0,54.0,0.0,0.0,2.06,82.0,6945.0,,,39.84,46.5,52.8
LH,2018,72.0,0.0,111.0,120.0,3.0,-4.0,0.95,91.0,6693.0,,,22.66,47.8,55.4
LH,2019,,,,,,,,,6262.0,,,,,
LH,2020,74.0,1.0,,,,,1.38,,,,,23.42,,
LO,1995,52.0,3.0,160.0,77.0,0.0,-4.25,2.0,88.4,7373.0,,,24.43,46.35,55.720000000000006
LO,1996,64.0,4.0,160.0,60.0,0.0,-13.5,3.12,89.0,8358.0,,,28.44,44.725,54.0
LO,1997,60.0,3.0,167.0,75.0,0.0,-1.25,1.26,89.25,8425.0,,,21.02,45.575,54.925
LO,1998,62.0,0.0,137.0,65.0,1.0,-3.25,0.94,92.75,7474.0,,,21.44,46.675,55.7
LO,1999,67.0,2.0,148.0,91.0,0.0,-0.5,1.96,88.8,7856.0,,,24.06,47.375,56.5
LO,2000,60.0,3.0,132.0,94.0,3.0,0.0,1.28,95.4,7540.0,,,24.39,48.7,58.6
LO,2001,69.0,5.0,149.0,75.0,0.0,-3.5,2.24,91.0,7011.0,,,28.99,46.8,56.0
LO,2002,62.0,5.0,134.0,90.0,0.0,-8.5,1.54,91.25,7367.0,,,26.37,48.075,57.225
LO,2003,47.0,1.0,165.0,102.0,1.0,-8.5,1.5,93.2,7942.0,,,16.54,46.95,57.5
LO,2004,74.0,2.0,142.0,53.0,0.0,-2.75,1.29,88.8,7817.0,,,28.19,46.375,55.379999999999995
LO,2005,58.0,4.0,165.0,71.0,0.0,-6.0,1.87,91.75,7932.0,,,26.37,46.0,55.25
LO,2006,50.0,0.0,144.0,84.0,0.0,-9.25,0.93,90.75,8377.0,,,17.67,46.975,56.65
LO,2007,76.0,5.0,150.0,85.0,4.0,8.75,1.55,98.4,6374.0,,,31.89,48.8,58.82000000000001
LO,2008,60.0,2.0,123.0,82.0,0.0,2.75,1.54,89.4,7420.0,,,22.35,48.9,58.52
LO,2009,69.0,2.0,133.0,90.0,0.0,-4.25,1.44,91.25,7311.0,,,26.4,48.025,57.1
LO,2010,96.0,8.0,143.0,64.0,0.0,-3.5,1.59,91.25,7540.0,,,39.27,46.550000000000004,55.025
LO,2011,44.0,4.0,163.0,92.0,0.0,1.0,2.28,92.0,7723.0,,,20.09,47.775,57.625
LO,2012,57.0,0.0,142.0,99.0,1.0,-10.5,0.96,94.8,7618.0,,,21.72,47.925,58.36
LO,2013,72.0,4.0,145.0,82.0,4.0,3.0,1.28,96.5,7542.0,,,26.59,47.825,56.8
LO,2014,78.0,7.0,115.0,77.0,0.0,1.0,1.45,89.5,6658.0,,,30.76,50.275,59.25
LO,2015,59.0,3.0,143.0,88.0,9.0,2.25,1.87,95.5,6923.0,,,24.0,49.275,58.825
LO,2016,68.0,3.0,131.0,94.0,0.0,-0.25,1.49,91.5,6739.0,,,28.67,48.3,57.475
LO,2017,74.0,3.0,138.0,83.0,4.0,-13.25,2.56,95.25,7367.0,,,27.23,47.95,57.475
LO,2018,62.0,2.0,135.0,123.0,0.0,-2.75,1.45,90.25,7124.0,,,22.74,49.9,59.45
LO,2019,71.0,5.0,126.0,100.0,2.0,2.25,2.02,92.75,6765.0,,,27.2,50.025,59.8
LO,2020,65.0,6.0,144.0,91.0,0.0,10.5,1.59,89.25,6646.0,,,29.2,49.1,58.55
LO,2021,44.0,1.0,,,,,1.08,,,,,16.31,,
LO,2022,51.0,0.0,,,,,0.96,,,,,18.28,,
LO,2023,70.0,4.0,,,,,1.36,,,,,30.87,,
LU,1995,95.0,1.0,81.0,75.0,3.0,13.0,2.02,96.0,5749.0,,,32.55,49.6,56.5
LU,1996,74.0,1.0,109.0,68.0,0.0,7.0,1.68,88.0,6482.0,,,24.56,46.5,53.3
LU,1997,92.0,2.0,74.0,80.0,0.0,3.0,1.27,89.0,6362.0,,,35.11,49.5,56.7
LU,1998,90.0,5.0,73.0,60.0,4.0,11.0,1.63,98.0,5609.0,,,34.32,48.8,55.4
LU,1999,92.0,4.0,64.0,84.0,0.0,15.0,1.45,85.0,6143.0,,,32.35,49.9,56.7
LU,2000,111.0,1.0,49.0,77.0,0.0,15.0,1.01,88.0,5637.0,,,40.81,50.3,56.9
LU,2001,110.0,4.0,82.0,72.0,0.0,10.0,1.25,89.0,5691.0,,,38.52,49.4,56.1
LU,2002,104.0,3.0,50.0,76.0,3.0,6.0,1.39,92.0,5772.0,,,38.07,50.1,57.0
LU,2003,71.0,2.0,77.0,106.0,12.0,9.0,1.31,100.0,5612.0,,,25.84,50.8,58.6
LU,2004,84.0,0.0,77.0,70.0,0.0,16.0,0.91,88.0,5840.0,,,28.91,49.0,55.7
LU,2005,81.0,2.0,85.0,71.0,1.0,9.0,1.73,91.0,6076.0,,,28.44,49.6,56.5
LU,2006,89.0,3.0,81.0,88.0,5.0,15.0,1.56,96.0,6107.0,,,35.13,50.6,57.3
LU,2007,113.0,1.0,42.0,79.0,0.0,18.0,1.2,88.0,4510.0,,,40.33,51.1,57.9
LU,2008,100.0,3.0,78.0,76.0,0.0,19.0,1.21,89.0,5746.0,,,36.61,49.7,56.3
LU,2009,91.0,2.0,68.0,86.0,1.0,5.0,1.51,93.0,6064.0,,,34.95,50.1,57.1
LU,2010,91.0,3.0,95.0,74.0,3.0,10.0,1.43,95.0,5974.0,,,36.11,47.8,54.4
LU,2011,75.0,4.0,55.0,89.0,1.0,18.0,1.64,91.0,5697.0,,,27.91,51.3,58.7
LU,2012,98.0,2.0,50.0,76.0,2.0,5.0,1.32,95.0,5626.0,,,37.85,49.5,56.4
LU,2013,95.0,8.0,94.0,72.0,3.0,12.0,2.02,91.0,6424.0,,,37.84,48.4,54.8
LU,2014,84.0,5.0,33.0,81.0,2.0,14.0,1.52,90.0,5152.0,,,33.67,51.7,58.4
LU,2015,74.0,1.0,59.0,72.0,12.0,20.0,1.14,97.0,5554.0,,,23.85,50.8,57.7
LU,2016,93.0,4.0,65.0,91.0,3.0,13.0,2.38,95.0,5552.0,,,34.04,49.9,56.7
LU,2017,80.0,2.0,61.0,85.0,4.0,15.0,1.33,96.0,5532.0,,,28.53,50.6,57.6
LU,2018,73.0,3.0,59.0,121.0,7.0,10.0,1.65,95.0,5490.0,,,30.25,52.1,59.6
LU,2019,94.0,1.0,55.0,90.0,8.0,18.0,1.26,102.0,5216.0,,,30.68,51.4,58.6
LU,2020,85.0,4.0,,,,,1.59,,5054.0,,,31.05,,
LU,2022,68.0,1.0,66.0,102.0,6.0,15.0,1.06,97.0,,,,25.09,52.2,59.9
LY,1995,22.0,1.0,,,,,1.54,,,,,10.54,,
LY,1997,19.0,2.0,,,,,1.57,,,,,9.23,,
LY,1998,30.0,0.0,,,,,0.71,,,,,9.87,,
LY,2005,31.0,1.0,0.0,259.0,84.0,34.0,1.48,112.0,,,,10.88,69.5,79.3
LY,2006,33.0,2.0,0.0,266.0,95.0,37.0,2.13,110.0,1133.0,,,13.47,69.7,79.8
LY,2007,26.0,1.0,0.0,316.0,201.0,36.5,1.12,112.0,783.0,,,11.26,73.4,82.25
LY,2008,,,0.0,305.0,190.0,34.0,,112.5,765.0,,,,76.5,87.45
LY,2009,,,0.0,325.0,192.0,37.0,,111.33333333333333,,,,,76.4,84.3
LY,2010,,,0.0,330.0,220.0,40.0,,118.5,369.0,,,,79.3,90.6
LY,2013,,,0.0,307.0,190.0,41.0,,115.0,,,,,76.7,89.3
LY,2022,,,,277.0,147.0,,,115.0,,,,,,86.1
MA,2002,,,0.0,,,61.0,,,,,,,,
MA,2003,178.0,38.0,,340.0,7.0,,4.65,98.0,,,,138.01,,87.4
MA,2004,182.0,42.0,0.0,337.0,46.0,59.0,7.16,96.0,,,,140.55,,87.4
MA,2005,,,0.0,343.0,46.0,61.0,,91.0,0.0,,,,77.3,85.0
MA,2006,,,0.0,338.0,14.0,58.0,,95.0,,,,,,86.46666666666665
MA,2007,,,,344.0,17.0,,,97.0,,,,,,87.15
MA,2008,,,,347.0,10.0,,,93.0,,,,,,83.4
MA,2010,,,0.0,339.0,114.0,60.0,,94.66666666666667,,,,,81.3,88.0
MA,2011,,,0.0,346.0,96.0,59.0,,98.0,,,,,80.0,88.16666666666667
MA,2012,,,0.0,331.0,76.0,63.0,,97.5,,,,,,86.25
MA,2013,,,0.0,341.0,115.0,59.0,,95.0,,,,,79.4,89.1
MA,2014,,,0.0,349.0,99.0,58.0,,94.66666666666667,0.0,,,,78.7,88.06666666666666
MA,2015,,,,332.0,118.0,,,94.0,,,,,,86.95
MA,2016,,,,340.0,41.0,,,94.0,,,,,,84.4
MA,2018,,,,344.0,92.0,,,96.5,,,,,,90.05000000000001
MA,2020,,,,341.0,25.0,,,94.0,,,,,,84.2
MA,2021,,,,339.0,101.0,,,94.0,,,,,,88.7
MA,2022,,,,347.0,18.0,,,96.0,,,,,,84.1
MB,2000,137.0,10.0,,,,,4.39,,,,,65.6,,
MC,2015,64.0,19.0,,,,,3.88,,,,,52.57,,
MC,2016,100.0,27.0,,,,,3.67,,,,,82.8,,
MC,2017,80.0,20.0,,,,,6.28,,,,,69.66,,
MC,2018,79.0,17.0,,,,,5.05,,,,,69.82,,
MC,2019,90.0,27.0,,,,,4.29,,,,,80.32,,
MD,2001,44.0,5.0,106.0,128.0,16.0,4.0,3.06,98.0,5140.0,,,24.31,51.3,59.2
MD,2002,53.0,4.0,80.0,133.0,15.0,2.0,1.69,99.0,5461.0,,,23.78,52.4,60.2
MD,2003,50.0,1.0,110.0,142.0,8.0,1.0,1.38,96.0,6446.0,,,18.08,50.2,57.5
MD,2017,,,,141.0,21.0,,,100.5,,,,,,61.25
MD,2018,,,,168.0,3.0,,,91.0,,,,,,61.4
MD,2022,,,,134.0,15.0,,,96.0,,,,,,61.3
MF,2010,62.0,14.0,,,,,2.36,,,,,40.98,,
MF,2015,52.0,18.0,,,,,4.65,,,,,51.97,,
MG,1995,6.0,0.0,219.0,86.0,2.0,-23.714285714285715,0.47,90.9090909090909,13094.0,,,2.4,34.471428571428575,46.300000000000004
MG,1996,7.0,0.0,223.0,94.0,4.0,-28.666666666666668,0.83,90.55555555555556,13333.0,,,3.07,33.144444444444446,45.333333333333336
MG,1997,21.0,1.0,201.0,86.0,2.0,-25.77777777777778,1.38,94.77777777777777,13091.0,,,7.56,35.81111111111111,47.98888888888889
MG,1998,4.0,0.0,216.0,101.0,4.0,-29.75,0.43,95.08333333333333,12819.0,,,2.24,36.6875,48.36666666666667
MG,1999,,,,67.0,5.0,,,96.0,,,,,,50.7
MG,2000,,,,106.0,4.0,,,96.75,,,,,,46.975
MG,2001,,,,75.0,0.0,,,94.875,,,,,,50.3125
MG,2002,,,,94.0,13.0,,,93.57142857142857,,,,,,45.228571428571435
MG,2003,,,,76.0,1.0,,,87.5,,,,,,44.925
MG,2004,,,,86.0,6.0,,,95.8,,,,,,47.489999999999995
MG,2005,,,,90.0,6.0,,,95.08333333333333,,,,,,43.6625
MG,2006,,,,85.0,1.0,,,92.08,,,,,,46.78
MG,2007,,,,106.0,11.0,,,96.12903225806451,,,,,,49.1741935483871
MG,2008,,,,89.0,11.0,,,95.73333333333333,,,,,,47.42333333333333
MG,2009,,,,89.0,4.0,,,91.58064516129032,,,,,,45.76451612903226
MG,2010,,,,96.0,3.0,,,97.43333333333334,,,,,,44.07333333333334
MG,2011,,,,101.0,3.0,,,93.55555555555556,,,,,,44.63611111111111
MG,2012,,,,106.0,3.0,,,90.96875,,,,,,42.8875
MG,2013,,,,91.0,1.0,,,87.30555555555556,,,,,,45.78055555555555
MG,2014,,,,94.0,8.0,,,92.60526315789474,,,,,,46.73684210526316
MG,2015,,,,110.0,11.0,,,93.91891891891892,,,,,,47.2054054054054
MG,2016,,,,108.0,2.0,,,94.72972972972973,,,,,,44.383783783783784
MG,2017,,,,111.0,11.0,,,95.6842105263158,,,,,,47.347368421052636
MG,2018,,,,103.0,5.0,,,90.9,,,,,,45.9775
MG,2019,,,,107.0,0.0,,,90.25,,,,,,46.78
MG,2020,,,,108.0,1.0,,,90.275,,,,,,46.21
MG,2022,,,,110.0,3.0,,,92.21875,,,,,,45.16875
MG,2023,,,,90.0,8.0,,,93.48275862068965,,,,,,45.88965517241379
MJ,2012,,,,185.0,87.0,,,111.0,,,,,,72.6
MJ,2017,68.0,6.0,102.0,148.0,33.0,-3.5,1.65,98.4,2630.0,,,29.21,51.55,62.64
MJ,2018,92.0,1.0,96.0,167.0,4.0,9.0,2.48,89.8,5024.0,,,35.11,53.56,63.58
MJ,2019,70.0,2.0,106.0,139.0,17.0,7.4,1.27,95.8,5164.0,,,26.17,53.1,63.160000000000004
MJ,2020,,,,,,,,,6315.0,,,,,
MJ,2021,87.0,2.0,107.0,123.0,24.0,7.333333333333333,1.5,98.5,,,,34.56,49.199999999999996,62.5
MJ,2022,74.0,3.0,100.0,151.0,17.0,8.4,2.09,97.4,5582.0,,,31.39,53.379999999999995,63.879999999999995
MK,1995,7.0,0.0,,,,,0.79,,,,,4.0,,
MK,1996,1.0,0.0,,,,,0.1,,,,,2.36,,
MK,1997,2.0,0.0,,,,,0.16,,,,,1.76,,
MK,1998,2.0,0.0,,,,,0.13,,,,,2.02,,
MK,1999,4.0,0.0,,,,,0.15,,,,,2.01,,
MK,2001,40.0,2.0,,,,,1.49,,,,,15.87,,
MK,2002,63.0,2.0,,,,,1.1,,,,,26.05,,
MK,2003,58.0,1.0,,,,,1.14,,,,,21.04,,
MK,2004,51.0,4.0,,,,,1.58,,,,,23.13,,
MK,2005,48.0,5.0,,,,,1.3,,,,,20.41,,
MK,2006,48.0,1.0,,,,,1.05,,,,,17.52,,
MK,2007,67.0,1.0,,131.0,42.0,,1.69,108.0,,,,23.56,,66.85
MK,2008,46.0,1.0,,,,,1.61,,,,,16.98,,
MK,2009,66.0,3.0,,,,,1.22,,,,,25.89,,
MK,2010,70.0,2.0,,,,,1.28,,,,,29.43,,
MK,2011,33.0,2.0,,,,,2.87,,,,,15.74,,
MK,2012,55.0,2.0,,,,,1.62,,,,,22.22,,
MK,2013,56.0,5.0,,,,,1.48,,,,,22.32,,
MK,2014,77.0,4.0,,137.0,12.0,,1.72,97.0,,,,31.55,,65.69999999999999
MK,2015,49.0,7.0,,138.0,30.0,,3.09,101.5,,,,26.92,,66.2
MK,2016,60.0,2.0,,146.0,17.0,,1.32,95.0,,,,21.13,,65.3
MK,2017,44.0,1.0,,157.0,41.0,,1.3,103.5,,,,18.1,,66.94999999999999
MK,2018,63.0,1.0,,184.0,28.0,,1.23,97.0,,,,23.15,,68.7
MK,2019,53.0,1.0,,,,,1.05,,,,,21.07,,
MK,2020,50.0,4.0,,,,,2.12,,,,,22.34,,
MK,2023,59.0,1.0,,151.0,26.0,,2.06,101.0,,,,26.34,,65.8
ML,2016,,,,347.0,286.0,,,111.9,,,,,,97.17999999999999
ML,2017,,,0.0,347.0,304.0,48.0,,111.2,,,,,85.4,97.34
MO,1995,26.0,1.0,11.0,185.0,46.0,21.0,1.57,93.5,,,,10.15,59.9,70.7
MO,1996,56.0,6.0,,,,,2.01,,,,,27.85,,
MO,1997,38.0,2.0,,166.0,31.0,,1.06,96.0,,,,14.9,,71.6
MO,1998,14.0,2.0,,,,,1.3,,,,,5.65,,
MO,1999,,,,190.0,63.0,,,93.5,,,,,,72.15
MO,2000,,,,271.0,116.0,,,100.0,,,,,,77.15
MO,2003,18.0,1.0,,,,,1.14,,,,,6.32,,
MO,2004,29.0,1.0,,159.0,56.0,,1.1,98.0,,,,11.21,,71.0
MO,2011,23.0,1.0,,,,,1.73,,,,,8.76,,
MO,2013,,,33.0,192.0,56.0,23.0,,99.0,,,,,59.3,71.7
MO,2014,33.0,1.0,,195.0,60.0,,1.06,99.0,,,,11.67,,72.9
MO,2015,,,28.0,193.0,53.0,26.0,,101.0,,,,,60.1,72.3
MO,2016,,,21.0,,,25.0,,,,,,,,
MO,2017,,,27.0,218.0,77.0,23.0,,101.0,2747.0,,,,61.7,74.5
MO,2018,,,20.0,171.0,55.0,24.0,,100.0,3020.0,,,,58.6,70.1
MO,2019,,,23.0,202.0,71.0,25.0,,101.0,2840.0,,,,61.2,74.1
MO,2020,19.0,1.0,14.0,209.0,74.0,27.0,1.16,103.0,2403.0,,,6.45,61.7,74.7
MO,2021,45.0,4.0,,,,,1.89,,,,,22.16,,
MO,2022,23.0,0.0,11.0,,,27.0,0.93,,,,,7.43,,
MO,2023,17.0,0.0,,225.0,73.0,,0.8,105.0,,,,5.83,,75.7
MP,1995,,,0.0,365.0,1.0,60.0,,91.0,0.0,,,,75.45,81.0
MP,1996,,,0.0,366.0,0.0,59.5,,89.0,0.0,,,,75.2,79.36666666666666
MP,1997,,,0.0,365.0,0.0,59.5,,89.5,0.0,,,,75.75,81.4
MP,1998,,,0.0,365.0,3.0,59.5,,92.5,0.0,,,,76.4,81.85
MP,1999,,,0.0,365.0,0.0,59.0,,88.0,0.0,,,,75.8,81.65
MP,2000,,,0.0,366.0,0.0,60.0,,90.0,0.0,,,,75.5,81.1
MP,2001,,,0.0,365.0,5.0,57.5,,90.5,0.0,,,,76.15,82.5
MP,2002,,,0.0,365.0,9.0,59.0,,92.0,0.0,,,,75.85,81.8
MP,2003,,,0.0,365.0,1.0,60.0,,91.0,0.0,,,,76.3,81.8
MP,2004,93.0,7.0,0.0,348.0,8.0,54.0,3.35,90.5,,,,45.1,71.4,79.25
MP,2005,95.0,8.0,,,,,2.13,,,,,42.78,,
MP,2006,87.0,8.0,0.0,354.0,1.0,57.5,7.17,88.0,,,,45.82,71.6,79.6
MP,2007,68.0,4.0,0.0,335.0,0.0,56.0,4.92,87.0,,,,36.28,71.6,77.6
MP,2008,85.0,9.0,0.0,334.0,0.0,59.0,3.82,85.0,,,,44.11,71.5,77.5
MP,2009,93.0,5.0,0.0,352.0,9.0,58.0,1.46,88.5,,,,36.17,72.2,80.19999999999999
MP,2010,88.0,7.0,0.0,353.0,5.0,54.0,3.78,89.5,15.0,,,44.43,72.3,80.55000000000001
MP,2011,89.0,4.0,,348.0,0.0,,1.57,86.0,,,,31.98,,78.8
MP,2012,72.0,6.0,0.0,341.0,0.0,64.0,6.89,88.0,,,,40.7,,77.7
MP,2013,106.0,18.0,0.0,345.0,0.0,54.0,6.26,87.0,14.0,,,67.65,71.9,78.1
MP,2014,84.0,11.0,0.0,338.0,0.0,55.0,4.88,86.0,8.0,,,42.73,72.4,78.6
MP,2015,94.0,10.0,,,,,4.76,,,,,46.69,,
MP,2016,88.0,1.0,,,,,1.22,,,,,31.23,,
MP,2017,89.0,5.0,,,,,2.64,,,,,37.75,,
MP,2018,100.0,15.0,,337.0,0.0,,5.08,88.0,,,,62.36,,78.6
MP,2019,100.0,13.0,,,,,6.02,,,,,55.75,,
MP,2020,124.0,16.0,,,,,3.46,,,,,71.23,,
MP,2021,131.0,19.0,,,,,6.38,,,,,75.39,,
MT,1995,51.0,5.0,,,,,3.58,,,,,28.07,,
MT,1996,57.0,5.0,,,,,7.17,,,,,32.78,,
MT,1997,69.0,7.0,,,,,4.09,,,,,36.24,,
MT,1998,28.0,2.0,,,,,1.69,,,,,12.63,,
MT,2003,51.0,11.0,,,,,2.39,,,,,34.59,,
MT,2004,37.0,1.0,,,,,2.5,,,,,15.9,,
MT,2005,38.0,4.0,,,,,3.81,,,,,19.67,,
MT,2006,37.0,4.0,,,,,1.8,,,,,20.46,,
MT,2007,44.0,5.0,,,,,3.64,,,,,26.18,,
MT,2008,43.0,3.0,,,,,1.65,,,,,19.45,,
MT,2009,48.0,8.0,,,,,2.34,,,,,27.02,,
MT,2010,37.0,3.0,,,,,4.03,,,,,20.5,,
MT,2011,49.0,3.0,,,,,1.46,,,,,23.26,,
MT,2012,46.0,3.0,,,,,1.9,,,,,20.38,,
MT,2013,46.0,2.0,,,,,1.37,,,,,18.31,,
MT,2014,39.0,5.0,,,,,1.55,,,,,19.94,,
MT,2015,38.0,3.0,,,,,1.55,,,,,18.35,,
MT,2016,32.0,1.0,,,,,1.05,,,,,11.18,,
MT,2017,37.0,1.0,,201.0,39.0,,1.61,102.0,,,,16.45,,74.0
MT,2018,36.0,6.0,,,,,4.28,,,,,20.87,,
MU,1995,8.0,2.0,0.0,335.0,117.0,33.0,2.13,114.0,,,,5.76,,91.35
MU,1996,5.0,2.0,3.0,340.0,210.0,31.0,1.69,107.33333333333333,,,,4.55,,90.36666666666667
MU,1997,25.0,6.0,,343.0,225.0,,2.32,112.0,,,,18.93,,93.8
MU,1998,2.0,0.0,,,,,0.55,,,,,0.93,,
MU,2000,,,0.0,354.0,220.0,46.0,,115.0,,,,,81.2,95.1
MU,2001,,,0.0,333.0,136.0,46.0,,108.0,,,,,,88.8
MU,2002,,,0.0,329.0,111.0,42.0,,114.33333333333333,,,,,79.5,90.96666666666665
MU,2003,4.0,1.0,,340.0,131.0,,3.34,113.8,,,,4.11,,92.14000000000001
MU,2004,1.0,0.0,,347.0,123.0,,0.16,114.5,,,,0.44,,92.05
MU,2005,,,0.0,219.0,11.0,49.833333333333336,,110.77777777777777,,,,,82.08,89.6
MU,2006,,,0.0,355.0,126.0,46.0,,114.125,,,,,82.9,91.1875
MU,2007,,,0.0,330.0,183.0,44.0,,113.71428571428571,,,,,83.25,93.17142857142858
MU,2008,,,0.0,341.0,210.0,46.0,,117.5,,,,,83.63333333333333,93.96666666666665
MU,2009,,,0.0,336.0,186.0,54.0,,118.33333333333333,1.0,,,,81.2,94.12222222222222
MU,2010,,,,356.0,142.0,,,114.28571428571429,,,,,,94.15714285714286
MU,2012,,,,347.0,238.0,,,118.0,,,,,,97.0
MU,2013,,,,345.0,234.0,,,111.0,,,,,,92.8
MU,2014,,,0.0,355.0,138.0,53.0,,114.0,,,,,82.46666666666667,92.025
MU,2015,,,,352.0,142.0,,,111.8,,,,,,91.66
MU,2016,,,0.0,360.0,236.0,46.0,,114.0,,,,,,93.4
MU,2018,,,0.0,350.0,205.0,51.8,,117.14285714285714,12.0,,,,83.825,94.17142857142858
MU,2019,,,0.0,357.0,224.0,49.333333333333336,,119.0,5.0,,,,84.25,96.2
MU,2022,,,,340.0,254.0,,,116.5,,,,,,93.05000000000001
MX,1995,189.0,85.0,0.0,365.0,152.0,31.097560975609756,6.18,98.40697674418605,0.0,,,224.88,65.10249999999999,80.43604651162791
MX,1996,190.0,67.0,0.0,366.0,172.0,53.333333333333336,8.27,90.0,0.0,,,200.22,72.5,83.5
MX,1997,101.0,49.0,0.0,365.0,0.0,53.0,3.58,86.0,0.0,,,103.72,70.9,81.0
MX,1998,67.0,35.0,,,,,5.27,,0.0,,,79.31,,
MX,1999,175.0,63.0,0.0,365.0,134.0,57.0,5.83,92.66666666666667,0.0,,,178.62,74.96666666666667,86.83333333333333
MX,2000,82.0,4.0,0.0,365.0,0.0,28.963414634146343,7.08,97.33333333333333,0.0,,,45.34,64.78125,80.78641975308642
MX,2001,70.0,7.0,0.0,364.0,2.0,50.0,1.83,93.0,8.0,,,33.26,69.4,80.9
MX,2002,151.0,55.0,0.0,365.0,164.0,60.75,3.9,96.0,0.0,,,153.67,77.825,89.675
MX,2003,71.0,3.0,0.0,354.0,160.0,56.0,1.35,101.33333333333333,0.0,,,30.99,76.39999999999999,87.96666666666665
MX,2004,160.0,66.0,0.0,365.0,103.0,59.333333333333336,3.52,95.33333333333333,0.0,,,176.49,76.83333333333333,88.23333333333333
MX,2005,158.0,71.0,0.0,364.0,49.0,29.91025641025641,10.22,100.3076923076923,0.0,,,221.15,64.42467532467532,80.15769230769232
MX,2006,183.0,79.0,0.0,363.0,15.0,58.0,6.48,90.0,0.0,,,200.27,73.65,83.75
MX,2007,163.0,65.0,0.0,365.0,35.0,57.0,8.63,92.0,0.0,,,188.94,73.6,83.80000000000001
MX,2008,47.0,5.0,0.0,365.0,0.0,48.0,1.51,87.0,0.0,,,26.32,68.3,80.4
MX,2009,65.0,3.0,0.0,346.0,63.0,48.5,1.25,92.0,1.0,,,26.14,70.7,83.1
MX,2010,78.0,12.0,0.0,334.0,51.0,27.352941176470587,2.38,101.04878048780488,101.0,,,46.16,63.55487804878049,79.17804878048781
MX,2011,154.0,46.0,0.0,361.0,0.0,50.0,5.7,87.0,238.0,,,153.33,69.2,80.4
MX,2012,55.0,12.0,,360.0,54.0,,1.9,110.0,8.0,,,34.97,,84.1
MX,2015,,,,,,,,,0.0,,,,,
MX,2016,22.0,3.0,,,,,2.95,,,,,12.13,,
MX,2017,27.0,3.0,,,,,1.77,,1114.0,,,12.15,,
MX,2018,25.0,2.0,0.0,341.0,148.0,41.5,1.93,90.0,0.0,,,11.11,70.25,81.5
MX,2019,25.0,3.0,0.0,346.0,142.0,53.0,2.47,96.0,0.0,,,11.8,78.3,87.3
MX,2020,12.0,1.0,,,,,1.13,,,,,4.73,,
MX,2022,7.0,2.0,,,,,3.93,,,,,7.49,,
MY,1995,197.0,61.0,0.0,365.0,193.0,70.25,6.69,94.7,0.0,,,179.57,81.825,88.69
MY,1996,147.0,45.0,0.0,366.0,185.0,69.0,3.9,95.18181818181819,0.0,,,134.65,81.57499999999999,88.81818181818181
MY,1997,104.0,39.0,0.0,365.0,248.0,69.0,4.41,96.0,0.0,,,110.39,82.1,89.53333333333335
MY,1998,184.0,57.0,0.0,365.0,245.0,71.25,11.89,97.4,0.0,,,173.5,83.025,90.22
MY,1999,,,,340.0,174.0,,,95.2,,,,,,88.84
MY,2005,93.0,21.0,,,,,6.18,,,,,76.77,,
MY,2006,104.0,22.0,,,,,5.63,,,,,79.41,,
MY,2007,92.0,18.0,,,,,2.92,,,,,55.46,,
MY,2008,105.0,25.0,,,,,6.91,,,,,86.19,,
MY,2009,105.0,29.0,,,,,3.46,,,,,81.59,,
MY,2010,104.0,14.0,,,,,4.07,,,,,59.76,,
MY,2011,112.0,38.0,,,,,3.83,,,,,97.07,,
MY,2012,111.0,14.0,,,,,6.39,,,,,72.8,,
MY,2013,107.0,26.0,,,,,3.12,,,,,76.24,,
MY,2014,92.0,22.0,,,,,3.22,,,,,65.93,,
MY,2016,96.0,14.0,,,,,3.2,,,,,62.11,,
MY,2017,133.0,29.0,,,,,11.07,,,,,107.81,,
MY,2018,105.0,22.0,,,,,3.05,,,,,74.05,,
MY,2019,105.0,24.0,,,,,5.68,,,,,77.46,,
MY,2020,113.0,30.0,,,,,5.31,,,,,93.05,,
MY,2021,117.0,43.0,,,,,15.07,,,,,160.17,,
MY,2022,151.0,58.0,,,,,7.83,,,,,160.67,,
MY,2023,123.0,42.0,,,,,9.29,,,,,137.54,,
MZ,2018,,,,330.0,84.0,,,103.0,,,,,,85.7
MZ,2019,,,0.0,339.0,104.0,52.0,,112.0,,,,,77.0,86.9
MZ,2020,,,0.0,,,52.0,,,,,,,,
NC,1995,80.0,52.0,0.0,364.0,7.0,56.0,48.9,95.0,1.0,,,407.68,75.25,81.5
NC,2000,92.0,51.0,0.0,366.0,7.0,56.5,55.98,94.0,1.0,,,365.87,74.44999999999999,80.16666666666667
NC,2005,,,,359.0,15.0,,,93.0,,,,,,81.7
NC,2010,69.0,8.0,,,,,2.8,,,,,36.62,,
NC,2015,45.0,12.0,,,,,4.45,,,,,38.74,,
NG,1995,,,,332.0,280.0,,,115.66666666666667,,,,,,96.63333333333333
NG,1996,,,,323.0,306.0,,,111.0,,,,,,98.1
NG,2004,,,,337.0,301.0,,,110.0,,,,,,97.0
NG,2009,,,,329.0,312.0,,,111.5,,,,,,99.15
NG,2010,,,0.0,345.0,326.0,55.0,,115.0,,,,,87.3,99.14444444444445
NG,2011,,,0.0,352.0,307.0,52.333333333333336,,113.33333333333333,,,,,86.33333333333333,98.57777777777778
