code,date,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
MA,2005-01-01T00:00:00,,,,,0.0,0.0,343.0,,46.0,,61.0,1.4142135623730951,,,91.0,,0.0,,,,,,,,77.3,,85.0,
MA,2006-01-01T00:00:00,,,,,0.0,,344.3333333333333,5.686240703077333,103.66666666666667,123.0866903175698,58.0,,,,95.0,3.0,,,,,,,,,,,86.46666666666665,4.2003968066521145
MA,2007-01-01T00:00:00,,,,,,,342.0,2.8284271247461903,117.5,142.12846301849606,,,,,97.0,1.4142135623730951,,,,,,,,,,,87.15,5.020458146424488
MA,2008-01-01T00:00:00,,,,,,,347.0,,10.0,,,,,,93.0,,,,,,,,,,,,83.4,
MA,2010-01-01T00:00:00,,,,,0.0,,343.0,3.4641016151377544,127.0,118.03812943282352,60.0,,,,94.66666666666667,0.5773502691896247,,,,,,,,,81.3,,88.0,3.2419130154894673
MA,2011-01-01T00:00:00,,,,,0.0,,344.3333333333333,6.658328118479385,113.0,89.71621926942753,59.0,,,,98.0,1.0,,,,,,,,,80.0,,88.16666666666667,2.676440422152776
MA,2012-01-01T00:00:00,,,,,0.0,,345.5,20.506096654409877,47.5,40.30508652763321,63.0,,,,97.5,2.1213203435596424,,,,,,,,,,,86.25,2.333452377915615
MA,2013-01-01T00:00:00,,,,,0.0,,341.0,,115.0,,59.0,,,,95.0,,,,,,,,,,79.4,,89.1,
MA,2014-01-01T00:00:00,,,,,0.0,,343.3333333333333,8.962886439832493,107.33333333333333,91.78416711684719,58.0,,,,94.66666666666667,3.5118845842842448,0.0,,,,,,,,78.7,,88.06666666666666,3.000555504124755
MA,2015-01-01T00:00:00,,,,,,,337.0,7.0710678118654755,68.5,70.0035713374682,,,,,94.0,1.4142135623730951,,,,,,,,,,,86.95,2.899137802864841
MA,2016-01-01T00:00:00,,,,,,,340.0,,41.0,,,,,,94.0,,,,,,,,,,,,84.4,
MA,2018-01-01T00:00:00,,,,,,,345.0,1.4142135623730951,185.5,132.22896808188437,,,,,96.5,3.5355339059327378,,,,,,,,,,,90.05000000000001,2.3334523779156
MA,2020-01-01T00:00:00,,,,,,,341.0,,25.0,,,,,,94.0,,,,,,,,,,,,84.2,
MA,2021-01-01T00:00:00,,,,,,,339.0,,101.0,,,,,,94.0,,,,,,,,,,,,88.7,
MA,2022-01-01T00:00:00,,,,,,,347.0,,18.0,,,,,,96.0,,,,,,,,,,,,84.1,
MB,2000-01-01T00:00:00,137.0,,10.0,,,,,,,,,,4.39,,,,,,,,,,65.6,,,,,
MC,2015-01-01T00:00:00,64.0,,19.0,,,,,,,,,,3.88,,,,,,,,,,52.57,,,,,
MC,2016-01-01T00:00:00,100.0,,27.0,,,,,,,,,,3.67,,,,,,,,,,82.8,,,,,
MC,2017-01-01T00:00:00,80.0,,20.0,,,,,,,,,,6.28,,,,,,,,,,69.66,,,,,
MC,2018-01-01T00:00:00,79.0,,17.0,,,,,,,,,,5.05,,,,,,,,,,69.82,,,,,
MC,2019-01-01T00:00:00,90.0,,27.0,,,,,,,,,,4.29,,,,,,,,,,80.32,,,,,
MD,2001-01-01T00:00:00,44.0,,5.0,,106.0,,128.0,,16.0,,4.0,,3.06,,98.0,,5140.0,,,,,,24.31,,51.3,,59.2,
MD,2002-01-01T00:00:00,53.0,,4.0,,80.0,,133.0,,15.0,,2.0,,1.69,,99.0,,5461.0,,,,,,23.78,,52.4,,60.2,
MD,2003-01-01T00:00:00,50.0,,1.0,,110.0,,142.0,,8.0,,1.0,,1.38,,96.0,,6446.0,,,,,,18.08,,50.2,,57.5,
MD,2017-01-01T00:00:00,,,,,,,140.5,0.7071067811865476,19.5,2.1213203435596424,,,,,100.5,0.7071067811865476,,,,,,,,,,,61.25,0.9192388155425097
MD,2018-01-01T00:00:00,,,,,,,169.0,1.4142135623730951,9.0,8.48528137423857,,,,,91.0,1.4142135623730951,,,,,,,,,,,61.4,0.565685424949236
MD,2022-01-01T00:00:00,,,,,,,134.0,,15.0,,,,,,96.0,,,,,,,,,,,,61.3,
MG,1995-01-01T00:00:00,12.666666666666666,10.873933246182094,0.6666666666666666,0.8876253645985945,222.57142857142858,17.868567773767275,76.9090909090909,24.606724875344728,1.6363636363636365,2.540579747724022,-23.714285714285715,11.041048949477668,0.8333333333333334,0.6504450690710076,90.9090909090909,5.243177385031819,11429.714285714286,1485.763520246489,,,,,4.651666666666666,4.118344401098652,34.471428571428575,4.410485342043547,46.300000000000004,3.6978372057190403
