Year,country,Gallons,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
2013-01-01,BE,158503.2,89.0,,0.0,,,,,,,,,,0.94,,,,,,,,,,30.64,,,,,
2014-01-01,BE,184920.4,89.0,,4.0,,,,,,,,,,1.69,,,,,,,,,,29.57,,,,,
2021-01-01,BE,343423.60000000003,100.0,,6.0,,,,,,,,,,2.32,,,,,,,,,,40.9,,,,,
2022-01-01,BE,792516.0,77.0,,1.0,,,,,,,,,,1.12,,,,,,,,,,27.7,,,,,
2002-01-01,BK,1981290.0,,,,,,,159.0,,13.0,,,,,,99.0,,,,,,,,,,,,65.7,
2004-01-01,BK,1585032.0,,,,,,,158.0,16.97056274847714,26.5,17.67766952966369,,,,,99.0,2.8284271247461903,,,,,,,,,,,66.05,3.7476659402887074
2005-01-01,BK,1320860.0,,,,,,,155.5,24.748737341529164,21.5,16.263455967290593,,,,,100.0,5.656854249492381,,,,,,,,,,,64.7,3.959797974644665
2006-01-01,BK,713264.4,,,,,,,161.0,16.97056274847714,38.0,19.79898987322333,,,,,101.5,6.363961030678928,,,,,,,,,,,67.1,3.818376618407356
2007-01-01,BK,1215191.2,88.0,6.244997998398398,8.333333333333334,5.507570547286102,,,159.5,31.81980515339464,46.0,22.62741699796952,,,1.6833333333333331,0.1250333288900736,107.5,3.5355339059327378,,,,,,,40.57333333333333,7.160463206618221,,,68.25,4.596194077712559
2008-01-01,BK,1215191.2,82.0,5.656854249492381,9.0,7.071067811865476,,,168.0,16.97056274847714,54.0,26.87005768508881,,,2.91,1.626345596729059,103.5,3.5355339059327378,,,,,,,46.1,14.707821048680186,,,69.05000000000001,3.747665940288695
2009-01-01,BK,977436.4,88.0,11.31370849898476,14.5,16.263455967290593,,,178.0,,63.0,,,,3.12,0.3818376618407357,102.0,,,,,,,,53.84,25.837681784556445,,,70.0,
2010-01-01,BK,1188774.0,103.66666666666669,12.662279942148384,18.33333333333333,13.650396819628847,,,171.0,,61.0,,,,3.2566666666666664,1.565769246515378,103.0,,,,,,,,64.32,27.965623540339667,,,69.0,
2011-01-01,BK,898184.8,48.25,14.72809107341025,3.75,2.8722813232690143,,,175.0,,60.0,,,,1.76,0.3904698025029165,105.0,,,,,,,,23.085,8.042460237182814,,,71.2,
2012-01-01,BK,818933.2000000001,74.0,,14.0,,,,180.0,,78.0,,,,2.42,,107.0,,,,,,,,51.12,,,,71.1,
2013-01-01,BK,1109522.4,92.0,7.071067811865476,16.5,19.091883092036785,,,164.5,16.263455967290593,39.5,17.67766952966369,,,2.965,2.722361107568208,106.5,0.7071067811865476,,,,,,,59.06,37.900923471598944,,,67.75,3.4648232278140867
2014-01-01,BK,1981290.0,100.0,4.242640687119285,13.5,9.192388155425116,,,172.0,,19.0,,,,3.2350000000000003,0.7000357133746821,96.0,,,,,,,,55.675,12.324871196081526,,,69.9,
2017-01-01,BK,1452946.0,75.0,,12.0,,,,,,,,,,2.65,,,,,,,,,,43.51,,,,,
2022-01-01,BK,1822786.8,61.5,6.363961030678928,7.0,5.656854249492381,,,184.0,,77.0,,,,2.42,0.5656854249492379,107.0,,,,,,,,31.295,7.615540033379115,,,72.9,
1995-01-01,BU,69767825.2,,,,,,,148.0,,7.0,,,,,,92.0,,,,,,,,,,,,64.9,
1997-01-01,BU,89052381.2,,,,,,,144.0,,11.0,,,,,,101.0,,,,,,,,,,,,63.7,
1999-01-01,BU,45305498.0,,,,,,,164.0,,27.0,,,,,,103.0,,,,,,,,,,,,67.2,
2000-01-01,BU,87308846.0,,,,,,,165.0,,47.0,,,,,,108.0,,,,,,,,,,,,67.7,
2001-01-01,BU,59702872.0,,,,,,,163.5,6.363961030678928,34.5,3.5355339059327378,,,,,99.5,0.7071067811865476,,,,,,,,,,,65.8,1.8384776310850195
2002-01-01,BU,52358890.4,,,,,54.0,,142.0,,22.0,,10.0,,,,98.0,,,,,,,,,,55.2,,65.6,
2003-01-01,BU,61129400.8,,,,,116.5,4.949747468305833,163.0,5.656854249492381,41.5,10.606601717798211,2.5,0.7071067811865476,,,102.5,0.7071067811865476,5522.0,,,,,,,,53.2,0.7071067811865476,64.5,1.131370849898472
2004-01-01,BU,51487122.8,,,,,86.5,9.192388155425116,165.0,4.242640687119285,18.5,12.020815280171307,3.0,4.242640687119285,,,99.5,2.1213203435596424,4929.5,357.0889244992065,,,,,,,54.2,0.8485281374238515,65.2,1.131370849898472
2005-01-01,BU,45120577.6,63.5,7.593857166596345,5.0,2.0,101.0,9.899494936611664,151.5,12.020815280171307,12.0,4.242640687119285,-3.5,12.020815280171307,3.215,1.3074274995833106,95.5,2.1213203435596424,4688.0,555.7859300126264,,,,,32.4525,5.212263583767295,53.05,1.484924240491753,63.25,2.050609665440992
2006-01-01,BU,46415020.4,49.5,12.7148207485071,4.5,1.7320508075688772,87.5,6.363961030678928,162.0,1.4142135623730951,30.0,2.8284271247461903,-2.0,4.242640687119285,3.0650000000000004,2.449904760053609,100.0,4.242640687119285,5046.5,388.2016228714146,,,,,25.2625,8.104642188277037,53.75,0.7778174593051983,65.0,1.2727922061357937
2007-01-01,BU,47445291.2,50.25,9.429563439877091,6.5,4.43471156521669,76.5,0.7071067811865476,163.5,0.7071067811865476,46.5,2.1213203435596424,9.5,6.363961030678928,3.585,2.2074797092310194,109.5,0.7071067811865476,3912.0,22.62741699796952,,,,,26.8025,8.5261377539892,55.900000000000006,0.424264068711927,67.45,0.3535533905932738
2008-01-01,BU,42716612.4,45.25,6.994045086119096,1.5,0.5773502691896257,73.0,2.8284271247461903,156.0,2.8284271247461903,37.5,4.949747468305833,0.0,9.899494936611664,2.8225,2.6134444066531564,100.0,0.0,4848.5,388.2016228714146,,,,,18.9325,3.2104244267697686,54.95,1.0606601717798212,66.1,1.1313708498984871
2009-01-01,BU,32915831.2,60.5,9.60902353693305,6.5,1.7320508075688772,71.0,7.071067811865476,167.5,0.7071067811865476,22.0,1.4142135623730951,6.0,8.48528137423857,4.8575,3.706295320127634,100.0,2.8284271247461903,4639.0,468.1046891454944,,,,,33.129999999999995,8.792053230048143,54.85,1.343502884254442,65.45,1.4849242404917458
2010-01-01,BU,27209716.0,74.0,9.556847457887637,4.0,2.160246899469287,82.5,16.263455967290593,156.0,2.8284271247461903,28.0,1.4142135623730951,-2.0,4.242640687119285,4.1425,4.18972851149093,99.0,0.0,4533.5,597.5052301026327,,,,,31.6575,7.000235115099111,54.75,2.192031021678293,64.55000000000001,2.616295090390223
2011-01-01,BU,29006085.6,41.0,5.597618541248888,3.25,2.217355782608345,103.5,19.091883092036785,155.5,10.606601717798211,35.5,2.1213203435596424,8.0,4.242640687119285,4.44,4.548186451762945,99.0,1.4142135623730951,4755.0,647.7098115668775,,,,,22.895,13.698587518426852,53.650000000000006,0.7778174593052007,64.7,0.282842712474623
2012-01-01,BU,35319796.4,43.5,5.802298395176403,3.75,1.5,91.0,7.071067811865476,183.5,6.363961030678928,56.0,9.899494936611664,-7.0,16.97056274847714,2.3825,0.9492584825360616,102.5,0.7071067811865476,4997.0,230.5168106668145,,,,,21.385,2.875523140809917,55.5,1.4142135623730951,66.69999999999999,0.565685424949241
2013-01-01,BU,46362186.0,49.0,10.954451150103322,3.0,2.70801280154532,76.0,15.556349186104043,170.5,2.1213203435596424,31.0,7.071067811865476,12.5,3.5355339059327378,2.3775,1.578424847751707,100.0,1.4142135623730951,4243.5,696.5001794687494,,,,,21.3875,5.132246908843468,55.45,1.62634559672906,66.0,1.8384776310850195
2014-01-01,BU,22005527.6,76.5,12.233832869001713,6.5,1.2909944487358056,49.5,17.67766952966369,152.5,3.5355339059327378,12.0,2.8284271247461903,9.0,15.556349186104043,2.41,0.4110960958218894,95.0,0.0,4264.0,513.3595231414336,,,,,39.3325,4.052302843240289,55.150000000000006,1.3435028842544368,64.55,1.6263455967290648
2015-01-01,BU,36112312.4,53.25,9.979144919948467,6.25,2.6299556396765835,73.5,0.7071067811865476,163.0,0.0,42.0,7.071067811865476,0.0,12.727922061357855,2.19,0.9865089964110818,99.5,2.1213203435596424,4545.5,275.064537881567,,,,,26.91,6.708288405646655,55.6,0.424264068711932,66.65,0.4949747468305802
2016-01-01,BU,32889414.0,54.25,12.737739202856996,3.5,1.0,78.5,0.7071067811865476,164.5,6.363961030678928,35.5,3.5355339059327378,1.0,5.656854249492381,2.0225,0.8542199170393223,97.0,0.0,3995.5,365.57420587344507,,,,,24.42,2.467090053754289,55.55,1.2020815280171302,66.8,1.4142135623730951
2017-01-01,BU,30564700.4,53.0,9.521904571390468,4.25,1.5,80.5,4.949747468305833,172.5,12.020815280171307,47.5,3.5355339059327378,1.0,7.071067811865476,1.8625,0.1973786547054501,103.0,1.4142135623730951,4921.0,329.51176003293114,,,,,23.76,2.460907691618415,54.8,0.5656854249492436,66.65,0.6363961030678817
2018-01-01,BU,28636244.8,63.0,3.4641016151377557,4.25,2.6299556396765835,80.5,21.920310216782973,184.5,7.7781745930520225,15.0,12.727922061357855,9.5,2.1213203435596424,1.955,0.57564456626174,92.0,1.4142135623730951,4096.0,369.1097397793778,,,,,27.1825,2.551501192108937,55.75,1.2020815280171329,66.35,0.9192388155425149
2019-01-01,BU,24250989.6,50.75,12.685293322058683,2.75,2.217355782608345,69.0,24.04163056034261,174.0,1.4142135623730951,32.0,16.97056274847714,8.5,3.5355339059327378,1.4,0.6347177850562143,97.0,0.0,4441.0,305.4701294725885,,,,,20.4325,7.755189122989416,56.3,0.8485281374238566,67.65,0.4949747468305802
2020-01-01,BU,22454620.0,56.5,15.0,3.75,3.593976442141304,70.0,11.31370849898476,176.0,8.48528137423857,33.0,1.4142135623730951,14.0,1.4142135623730951,1.6475,0.3194135250736887,98.5,0.7071067811865476,4033.0,281.4284989122459,,,,,22.5625,7.020068257028085,56.2,0.8485281374238515,67.45,0.6363961030678968
2021-01-01,BU,23590559.6,64.0,6.48074069840786,4.25,0.957427107756338,67.5,27.577164466275352,151.5,3.5355339059327378,45.5,12.020815280171307,13.0,1.4142135623730951,1.715,0.6693529213601247,103.0,1.4142135623730951,4175.0,479.4183976444792,,,,,28.4,5.494930997443614,55.35,1.6263455967290572,66.3,0.7071067811865476
2022-01-01,BU,20975256.8,45.0,10.677078252031311,2.25,1.5000000000000002,81.5,23.33452377915607,178.0,2.8284271247461903,41.0,5.656854249492381,13.5,0.7071067811865476,1.565,0.4070626487409525,101.5,2.1213203435596424,4494.5,260.92240225783604,,,,,18.9925,4.425361567149063,56.4,0.848528137423859,68.05000000000001,0.2121320343559672
2023-01-01,BU,22454620.0,51.75,8.883505314157619,3.0,1.4142135623730951,51.0,9.899494936611664,173.5,3.5355339059327378,38.0,4.242640687119285,12.5,4.949747468305833,1.995,0.6845192960513725,100.0,1.4142135623730951,3936.5,413.6574669941303,,,,,22.03,4.469317621292987,57.650000000000006,1.3435028842544368,68.65,0.4949747468305802
1995-01-01,CA,9378106.0,108.22413793103448,22.29707171667472,15.517241379310343,11.7805092960384,51.025,32.73474395101421,75.41025641025641,28.20481290462951,2.025641025641025,2.9333578700973533,19.325,7.1446142527440095,3.221551724137931,1.3321039969466295,89.8974358974359,4.7060703899877625,5368.2,499.85916991047617,,,,,66.41646153846153,30.54217547255195,50.82307692307692,1.4265271666130368,58.51025641025641,1.3753075965598374
2000-01-01,CA,11306561.6,93.17777777777778,25.02479578418981,9.933333333333334,13.865260709609991,55.32258064516129,33.54339189445436,53.5,23.438319878132845,0.46875,1.1909436486221958,22.06451612903226,4.850673381919724,2.051555555555556,1.2285374814934802,85.71875,4.466609994023394,5568.612903225807,365.0394204666445,,,,,47.95921568627451,32.88292260995894,49.36666666666667,0.9237604307034016,56.596875,1.1535315689850707
2005-01-01,CA,7687405.2,103.16666666666669,22.44007376478753,12.523809523809524,12.384565719491132,56.73529411764706,25.69318837160449,70.625,20.64718992049289,0.6129032258064516,1.6467628721188874,16.12121212121212,8.057440566634575,2.3053658536585364,1.5349529269019544,86.35483870967742,3.9543089332758097,5152.333333333333,489.8289872818976,,,,,57.03739130434783,29.997468369831378,50.809677419354834,1.1719939814150564,58.17741935483871,1.4169708718293768
2010-01-01,CA,13393520.4,62.0,,0.0,,162.0,,115.0,,19.0,,-6.0,,0.79,,97.0,,6879.0,,,,,,17.97,,47.1,,59.4,
2015-01-01,CA,15797485.6,84.94117647058823,26.28034380650748,11.098039215686274,11.130597292078775,54.47916666666666,44.997867364752814,98.10204081632654,23.542731449040325,10.571428571428571,12.043324568683955,19.31914893617021,9.711280717443396,2.2546,1.2790114326689808,94.10416666666669,6.801875784252254,4716.146341463415,689.022625208186,,,,,47.6012,28.37133834254103,52.15106382978723,1.7730926482605047,60.46875,1.6133955537207731
2020-01-01,CA,17329683.2,102.13513513513512,35.97388108225356,11.135135135135137,12.270475319422818,72.89473684210526,55.80602964307236,84.67567567567568,31.77355124248088,6.1891891891891895,8.329458558626717,10.18421052631579,12.187399924817996,2.431081081081081,1.881160669763608,93.43243243243244,6.2295913034329775,5701.695652173913,885.171492977873,,,,,53.17324324324325,31.690334318040712,49.85135135135136,2.5294511505706354,57.91621621621622,1.7873806896488869
1996-01-01,CI,101019372.8,,,,,23.0,,,,,,27.0,,,,,,,,,,,,,,,,,
1997-01-01,CI,120171842.8,51.5,24.748737341529164,7.0,1.4142135623730951,13.0,,,,,,27.0,,3.9,2.729432175380073,,,,,,,,,35.915,19.12723843109611,,,,
2000-01-01,CI,176308392.8,,,,,0.0,,,,,,39.0,,,,,,,,,,,,,,,,,
2001-01-01,CI,144026574.4,,,,,0.0,,,,,,38.0,,,,,,,,,,,,,,,,,
2003-01-01,CI,176519730.4,49.0,,10.0,,0.0,,,,,,37.0,,2.32,,,,,,,,,,33.96,,,,,
2008-01-01,CI,229380547.6,11.0,8.48528137423857,1.0,0.0,,,,,,,,,1.47,0.4666904755831215,,,,,,,,,5.265,4.150716805565033,,,,
2011-01-01,CI,276429580.8,7.0,,1.0,,,,,,,,,,2.24,,,,,,,,,,4.91,,,,,
2012-01-01,CI,331641528.8,21.75,21.914607000811127,1.5,2.380476142847617,10.0,,,,,,28.0,,1.08,0.6632747042766921,,,,,,,,,10.8325,11.854668208487883,,,,
2013-01-01,CI,338694921.2,17.5,19.9415813481947,2.75,2.8722813232690148,9.0,,,,,,27.0,,1.2,0.2356551152284485,,,,,,,,,8.8925,9.953097926441462,,,,
2014-01-01,CI,261424611.2,24.8,20.24104740372889,4.0,5.244044240850758,8.0,5.656854249492381,,,,,29.5,2.1213203435596424,1.862,0.896309098469942,,,,,,,,,14.813999999999998,15.031002295256297,,,,
2015-01-01,CI,339883695.2,30.5,19.43965020261424,5.833333333333333,4.875106836436169,,,,,,,,,2.045,0.7821956277044765,,,,,,,,,18.241666666666667,13.65936662758075,,,,
2018-01-01,CI,340729045.6,27.75,26.874709300753377,3.0,2.8284271247461903,,,,,,,,,1.67,0.6254065344504591,,,,,,,,,12.8775,12.20993686852366,,,,
2019-01-01,CI,315394950.8,19.2,19.11020669694601,2.4,4.33589667773576,11.0,,,,,,29.0,,1.15,1.015455562789431,,,,,,,,,9.404,11.437090101944635,,,,
2020-01-01,CI,273074596.40000004,28.0,22.74203157151973,2.6666666666666665,1.632993161855452,11.0,,,,,,30.0,,1.4916666666666665,0.4558252589169084,,,,,,,,,13.713333333333331,11.360819806099675,,,,
2023-01-01,CI,291381716.0,13.333333333333334,6.6583281184793925,0.6666666666666666,0.5773502691896258,,,,,,,,,1.0266666666666666,0.3952636251077668,,,,,,,,,5.81,2.6022490272839,,,,
1995-01-01,CH,184920400.0,2.0,,0.0,,120.0,,206.0,,134.0,,6.0,,0.11,,114.0,,4667.0,,,,,,0.45,,59.3,,71.0,
2000-01-01,CH,277380600.0,2.0,,0.0,,117.0,,200.0,,137.0,,11.0,,0.24,,118.0,,4561.0,,,,,,0.65,,60.3,,71.8,
2005-01-01,CH,311722960.0,1.0,,0.0,,99.0,,209.0,,142.0,,6.0,,0.12,,114.0,,4865.0,,,,,,0.35,,60.9,,71.9,
2010-01-01,CH,343423600.0,0.0,,0.0,,102.0,,202.0,,133.0,,7.0,,0.05,,118.0,,4725.0,,,,,,0.28,,61.3,,72.2,
2020-01-01,CH,174010096.4,,,,,97.0,,212.0,,147.0,,2.0,,,,113.0,,,,,,,,,,61.5,,72.1,
1995-01-01,HR,47154702.0,83.84615384615384,18.58694054906184,12.76923076923077,8.247765820247386,53.5,58.261947662728765,124.5,41.35764192328361,4.75,4.535215741084631,19.75,12.955342878168416,2.8184615384615386,0.9550030205348932,90.33333333333331,5.548682617331683,4211.307692307692,1855.561612406308,,,,,49.70384615384615,18.904688809244096,54.65,6.729514368538314,61.75,6.288156255287323
1996-01-01,HR,51724877.6,86.0,17.165857586111645,11.538461538461538,8.884587634544296,64.61538461538461,55.0356527800214,117.76923076923076,39.843765397181535,4.0,5.0,10.153846153846152,14.99914527479346,2.913076923076924,0.7708154190572543,90.84615384615384,6.216190605268281,4677.916666666667,2143.5024209895078,,,,,49.22692307692308,17.248011182266485,53.8,6.973162840490676,60.83846153846154,6.642607226777056
1997-01-01,HR,59702872.0,69.38461538461539,17.124730954278093,9.923076923076923,7.017377697088119,55.76923076923077,59.6715368303206,130.23076923076923,41.10383973579161,2.0,4.06201920231798,20.615384615384617,12.770659481394985,2.407692307692308,0.7457116717846767,88.07692307692308,6.343783551130172,4481.769230769231,2054.089950718085,,,,,38.82153846153846,16.20029724323695,55.00769230769231,6.710993659469207,62.53076923076924,6.2743372313183565
1998-01-01,HR,60151964.4,69.15384615384616,17.75221185207707,11.0,7.071067811865476,55.07692307692308,54.14711678760243,129.76923076923077,36.4626609153205,18.76923076923077,12.696153263579788,16.846153846153847,13.801244834229951,3.128461538461538,1.5562607223397489,96.23076923076924,5.599908424159662,4136.923076923077,1940.1068467801144,,,,,42.16,17.395843373250592,55.54615384615385,6.650265080508118,63.17692307692308,6.227914825760148
1999-01-01,HR,55317616.8,80.53846153846153,20.259217591898693,11.923076923076923,7.041088202609244,53.53846153846154,49.150475387011575,142.07692307692307,44.89517705808635,4.6923076923076925,5.250152622934172,16.153846153846153,12.348050816803395,2.626153846153846,0.918137049152054,91.6153846153846,6.640010812471889,4463.769230769231,1947.55107566084,,,,,45.13230769230769,19.071368223004765,55.91538461538461,6.718611730837227,63.25384615384615,6.368361299504421
2000-01-01,HR,49954925.2,61.07692307692308,18.327854659240845,9.615384615384617,8.799038409001117,44.69230769230769,41.65810168379539,155.53846153846155,43.54808718458134,15.384615384615383,10.935709560414614,11.923076923076923,13.82305766018948,2.705384615384616,1.4614126464065254,96.6153846153846,6.801206529463007,4127.769230769231,1859.9046191425225,,,,,36.61230769230769,19.539973197630093,57.45384615384615,6.345420315027128,65.33076923076922,5.969140727578889
2001-01-01,HR,51539957.2,74.92307692307692,21.569506015289036,9.615384615384617,7.467021511714712,50.92307692307692,50.31974685028655,140.69230769230768,42.30717948407145,12.307692307692308,10.102677989726416,13.0,14.742229591663987,2.6915384615384617,1.0005235808802488,94.3076923076923,6.562324478727229,3504.4615384615386,1887.715268756768,,,,,41.642307692307696,18.25920642390488,56.0923076923077,6.768242206371059,63.58461538461539,6.369699908400467
2002-01-01,HR,55344034.0,79.8,17.067187492052955,14.1,7.534365710971739,36.09090909090909,31.916937652144963,145.5,20.47836996354047,8.166666666666666,6.534291828267979,15.727272727272728,11.705476573731708,3.322,1.4340680287598324,94.25,2.7675062617979584,3870.272727272728,1330.0539907018128,,,,,48.307,14.427875835032372,57.8,4.641336014554431,65.075,3.22465642990212
2003-01-01,HR,46705609.6,55.5,15.6537044030626,6.714285714285714,5.268609091424581,60.61538461538461,55.48353879235784,146.92857142857142,34.387977070961405,33.07142857142857,15.464422124617254,13.076923076923077,18.4637552087937,1.89,0.4632659976896476,97.35714285714286,6.344072252682242,3940.636363636364,1389.8644014958634,,,,,29.56642857142857,12.377120087013443,56.67692307692308,7.102834392709463,64.57857142857144,6.397496934971288
2004-01-01,HR,31806308.8,83.14285714285714,17.257583139715013,12.214285714285714,7.807083287025279,53.76923076923077,50.44329133815161,131.92857142857142,40.97741270075932,7.785714285714286,7.443929601499997,14.538461538461538,11.573067762520768,2.6,1.1040345591023444,93.64285714285714,6.283153824157258,4372.538461538462,2048.379628526925,,,,,46.38428571428572,16.121617457642067,55.53846153846154,6.919241102599146,62.51428571428572,6.4232578772957405
2005-01-01,HR,32968665.6,84.0,16.975472502014984,11.307692307692308,6.236780892210011,65.0,55.57727353274298,128.6153846153846,41.29475039586037,8.76923076923077,7.131547823507486,10.0,15.116216457830976,3.617692307692308,1.7352048574839507,93.53846153846152,5.709865506521509,4401.846153846154,2028.585050643011,,,,,48.38692307692308,14.555656051065617,54.42307692307692,7.075680632296542,61.79230769230769,6.83867208582455
2006-01-01,HR,32678076.4,66.92857142857143,10.454769141506558,8.642857142857142,6.356185876852478,52.15384615384615,48.10898418148484,140.14285714285714,38.937538033777486,16.071428571428573,10.615404522994552,14.538461538461538,13.611364030442752,2.3778571428571427,1.059740015805245,93.71428571428572,5.676247018918417,4560.0,2109.917573429509,,,,,36.86571428571428,13.34337041627542,55.93846153846154,6.623385144262016,63.3,6.124729193385427
