station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,code,latitude,longitude,elevation,location,geometry
MXN00001098,2010,41.0,3.0,35.0,314.0,14.0,26.0,2.63,95.0,1755.0,,,19.17,62.1,77.8,MX,21.9667,-102.35,1940.7,LA POSTA U.A.A.,POINT (-11393549.88269155 2491550.833211182)
MXN00001099,1995,37.0,1.0,0.0,,,35.0,1.19,,1447.0,,,19.58,,,MX,21.9667,-102.05,2044.0,JESUS TERAN (EL MUERTO),POINT (-11360154.035453567 2491550.833211182)
MXN00001099,2000,30.0,1.0,21.0,342.0,2.0,26.0,1.08,93.0,1647.0,,,14.07,62.5,78.8,MX,21.9667,-102.05,2044.0,JESUS TERAN (EL MUERTO),POINT (-11360154.035453567 2491550.833211182)
MXN00001099,2005,30.0,3.0,8.0,355.0,12.0,28.0,1.24,95.0,1561.0,,,13.93,62.0,78.3,MX,21.9667,-102.05,2044.0,JESUS TERAN (EL MUERTO),POINT (-11360154.035453567 2491550.833211182)
MXN00001099,2010,31.0,5.0,24.0,313.0,19.0,24.0,1.64,96.0,1644.0,,,16.91,61.1,78.1,MX,21.9667,-102.05,2044.0,JESUS TERAN (EL MUERTO),POINT (-11360154.035453567 2491550.833211182)
MXN00001101,1995,30.0,2.0,10.0,308.0,12.0,26.0,2.24,95.0,1238.0,,,15.16,62.5,77.1,MX,21.9,-102.0833,2044.6,LAS PRESAS,POINT (-11363860.974496983 2483592.6090538776)
MXN00001101,2000,26.0,1.0,28.0,303.0,20.0,24.0,1.33,96.0,1936.0,,,10.94,61.4,77.6,MX,21.9,-102.0833,2044.6,LAS PRESAS,POINT (-11363860.974496983 2483592.6090538776)
MXN00001101,2005,29.0,3.0,13.0,299.0,14.0,28.0,1.52,93.0,1606.0,,,15.7,61.6,76.5,MX,21.9,-102.0833,2044.6,LAS PRESAS,POINT (-11363860.974496983 2483592.6090538776)
MXN00001101,2010,29.0,5.0,42.0,304.0,15.0,26.0,1.49,93.0,1976.0,,,16.81,60.8,76.5,MX,21.9,-102.0833,2044.6,LAS PRESAS,POINT (-11363860.974496983 2483592.6090538776)
MXN00001102,1995,31.0,0.0,5.0,347.0,33.0,31.0,0.86,96.0,569.0,,,13.6,66.4,81.7,MX,22.1333,-102.2667,1929.7,PABELLON DE ARTEAGA (DGE),POINT (-11384276.96910847 2511445.0435316735)
MXN00001102,2000,27.0,0.0,8.0,359.0,55.0,29.0,0.9,95.0,1059.0,,,10.02,66.5,83.8,MX,22.1333,-102.2667,1929.7,PABELLON DE ARTEAGA (DGE),POINT (-11384276.96910847 2511445.0435316735)
MXN00001102,2005,22.0,4.0,0.0,353.0,40.0,35.0,1.9,97.0,669.0,,,15.53,67.0,82.8,MX,22.1333,-102.2667,1929.7,PABELLON DE ARTEAGA (DGE),POINT (-11384276.96910847 2511445.0435316735)
MXN00001102,2010,28.0,4.0,16.0,332.0,43.0,29.0,1.95,99.0,1283.0,,,15.78,64.2,80.6,MX,22.1333,-102.2667,1929.7,PABELLON DE ARTEAGA (DGE),POINT (-11384276.96910847 2511445.0435316735)
MXN00001103,2005,47.0,5.0,9.0,215.0,2.0,28.0,1.88,91.0,1988.0,,,24.12,59.4,72.9,MX,22.1667,-102.5833,2603.3,ALAMITOS CAMPAMENTO,POINT (-11419520.719893621 2515436.2969666175)
MXN00001104,2005,37.0,4.0,,,,,1.93,,,,,19.87,,,MX,21.9,-102.4167,1970.5,ABELARDO L. RODRIGUEZ,POINT (-11400974.892727463 2483592.6090538776)
MXN00001105,2010,31.0,4.0,,,,,1.85,,,,,15.9,,,MX,21.9833,-102.35,1901.0,LOS CUARTOS,POINT (-11393549.88269155 2493532.0277224244)
MXN00001106,2010,41.0,7.0,8.0,259.0,3.0,28.0,2.91,93.0,1841.0,,,20.78,61.1,73.6,MX,21.95,-102.4667,2058.9,LA PRIMAVERA,POINT (-11406540.867267126 2489557.9400912845)
MXN00001108,2005,,,,,,,,,3824.0,,,,,,MX,22.1667,-102.2,1998.9,ARROYO HONDO  (CYCNA),POINT (-11376851.95907256 2515436.2969666175)
MXN00001108,2010,33.0,4.0,105.0,161.0,17.0,19.0,2.04,95.0,3864.0,,,17.49,54.5,70.0,MX,22.1667,-102.2,1998.9,ARROYO HONDO  (CYCNA),POINT (-11376851.95907256 2515436.2969666175)
MXN00002001,1995,25.0,5.0,0.0,249.0,82.0,35.0,2.26,107.0,2013.0,,,14.59,65.1,78.1,MX,32.1,-116.45,399.9,AGUA CALIENTE,POINT (-12963154.702876708 3753740.5547177964)
MXN00002001,2000,15.0,1.0,0.0,271.0,66.0,37.0,1.33,105.0,1400.0,,,6.56,64.5,77.9,MX,32.1,-116.45,399.9,AGUA CALIENTE,POINT (-12963154.702876708 3753740.5547177964)
MXN00002001,2005,16.0,0.0,0.0,250.0,70.0,37.0,0.9,111.0,1922.0,,,6.97,64.6,77.4,MX,32.1,-116.45,399.9,AGUA CALIENTE,POINT (-12963154.702876708 3753740.5547177964)
MXN00002001,2010,29.0,5.0,0.0,238.0,48.0,35.0,2.61,111.0,1702.0,,,18.56,63.3,75.6,MX,32.1,-116.45,399.9,AGUA CALIENTE,POINT (-12963154.702876708 3753740.5547177964)
MXN00002002,1995,3.0,0.0,0.0,312.0,110.0,44.0,0.59,109.0,497.0,,,1.08,73.5,83.2,MX,28.6,-113.55,4.0,BAHIA DE LOS ANGELES,POINT (-12640328.179576214 3304383.351849013)
MXN00002002,2000,6.0,0.0,0.0,310.0,116.0,39.0,0.43,107.0,687.0,,,1.43,70.9,82.8,MX,28.6,-113.55,4.0,BAHIA DE LOS ANGELES,POINT (-12640328.179576214 3304383.351849013)
MXN00002002,2005,10.0,0.0,0.0,294.0,116.0,42.0,0.47,111.0,852.0,,,2.71,70.9,83.4,MX,28.6,-113.55,4.0,BAHIA DE LOS ANGELES,POINT (-12640328.179576214 3304383.351849013)
MXN00002002,2010,3.0,1.0,0.0,292.0,119.0,41.0,1.45,109.0,698.0,,,2.5,73.1,82.8,MX,28.6,-113.55,4.0,BAHIA DE LOS ANGELES,POINT (-12640328.179576214 3304383.351849013)
MXN00002003,1995,,,,,,,,,1032.0,,,,,,MX,32.55,-115.0667,22.9,BATAQUEZ,POINT (-12809166.451262372 3812737.4716084744)
MXN00002004,1995,,,5.0,216.0,79.0,32.0,,109.0,3128.0,,,,61.9,77.0,MX,32.1833,-116.4833,539.8,IGNACIO ZARAGOZA -BELEN-,POINT (-12966861.641920123 3764639.265360716)
MXN00002004,2000,14.0,1.0,,,,,1.25,,,,,6.7,,,MX,32.1833,-116.4833,539.8,IGNACIO ZARAGOZA -BELEN-,POINT (-12966861.641920123 3764639.265360716)
MXN00002004,2010,25.0,4.0,33.0,221.0,52.0,23.0,2.44,107.0,2808.0,,,18.35,59.0,74.6,MX,32.1833,-116.4833,539.8,IGNACIO ZARAGOZA -BELEN-,POINT (-12966861.641920123 3764639.265360716)
MXN00002005,2000,19.0,1.0,1.0,240.0,2.0,32.0,1.06,93.0,,,,7.98,62.9,73.0,MX,32.0167,-116.7667,249.9,BOQUILLA SANTA ROSA DE LA MIS,POINT (-12998409.585610935 3742851.8748142966)
MXN00002005,2005,20.0,2.0,2.0,255.0,7.0,30.0,1.41,96.0,1625.0,,,10.57,62.3,73.4,MX,32.0167,-116.7667,249.9,BOQUILLA SANTA ROSA DE LA MIS,POINT (-12998409.585610935 3742851.8748142966)
MXN00002006,1995,4.0,0.0,2.0,296.0,132.0,32.0,0.7,109.0,1453.0,,,1.81,68.2,83.3,MX,29.4833,-114.35,659.9,CHAPALA,POINT (-12729383.772210833 3416278.410188148)
MXN00002006,2000,6.0,0.0,9.0,331.0,152.0,24.0,0.94,116.0,850.0,,,2.69,65.9,87.4,MX,29.4833,-114.35,659.9,CHAPALA,POINT (-12729383.772210833 3416278.410188148)
MXN00002006,2005,,,,,,,,,1596.0,,,,,,MX,29.4833,-114.35,659.9,CHAPALA,POINT (-12729383.772210833 3416278.410188148)
MXN00002006,2010,11.0,2.0,29.0,304.0,139.0,21.0,4.13,118.0,1433.0,,,8.83,68.2,85.6,MX,29.4833,-114.35,659.9,CHAPALA,POINT (-12729383.772210833 3416278.410188148)
MXN00002011,2000,1.0,0.0,2.0,322.0,190.0,32.0,0.29,122.0,857.0,,,0.45,73.0,92.2,MX,32.35,-115.1833,11.9,DELTA,POINT (-12822146.303888869 3786480.0591799608)
MXN00002011,2005,6.0,0.0,1.0,316.0,180.0,30.0,0.41,122.0,891.0,,,2.29,73.8,90.8,MX,32.35,-115.1833,11.9,DELTA,POINT (-12822146.303888869 3786480.0591799608)
MXN00002011,2010,10.0,1.0,3.0,311.0,171.0,26.0,1.25,117.0,1095.0,,,4.77,72.1,88.9,MX,32.35,-115.1833,11.9,DELTA,POINT (-12822146.303888869 3786480.0591799608)
MXN00002012,2000,8.0,0.0,10.0,142.0,1.0,26.0,0.72,91.0,1869.0,,,2.9,60.8,69.3,MX,28.3,-114.0167,19.8,EJIDO JOSE MARIA MORELOS,POINT (-12692280.985929435 3266597.2228563298)
MXN00002012,2005,7.0,0.0,,,,,0.49,,1698.0,,,2.49,,,MX,28.3,-114.0167,19.8,EJIDO JOSE MARIA MORELOS,POINT (-12692280.985929435 3266597.2228563298)
MXN00002012,2010,6.0,2.0,5.0,131.0,15.0,32.0,1.18,104.0,1760.0,,,3.57,61.0,70.7,MX,28.3,-114.0167,19.8,EJIDO JOSE MARIA MORELOS,POINT (-12692280.985929435 3266597.2228563298)
MXN00002020,2000,2.0,0.0,0.0,,,33.0,0.35,,,,,0.61,,,MX,32.1167,-115.2667,14.9,EL MAYOR,POINT (-12831430.349421028 3755924.725088042)
MXN00002020,2005,4.0,0.0,0.0,229.0,159.0,35.0,0.59,122.0,1779.0,,,1.62,68.7,87.9,MX,32.1167,-115.2667,14.9,EL MAYOR,POINT (-12831430.349421028 3755924.725088042)
MXN00002020,2010,4.0,1.0,0.0,265.0,199.0,33.0,2.28,122.0,1419.0,,,3.07,70.1,92.7,MX,32.1167,-115.2667,14.9,EL MAYOR,POINT (-12831430.349421028 3755924.725088042)
MXN00002022,2000,12.0,1.0,0.0,363.0,126.0,35.0,1.59,113.0,,,,7.35,70.2,87.9,MX,30.05,-115.7167,39.9,EL ROSARIO,POINT (-12881524.120278 3488585.4248574935)
MXN00002022,2005,8.0,2.0,,,,,1.57,,280.0,,,5.81,,,MX,30.05,-115.7167,39.9,EL ROSARIO,POINT (-12881524.120278 3488585.4248574935)
MXN00002022,2010,15.0,3.0,0.0,346.0,23.0,39.0,1.83,98.0,324.0,,,9.56,67.1,81.8,MX,30.05,-115.7167,39.9,EL ROSARIO,POINT (-12881524.120278 3488585.4248574935)
MXN00002023,2005,,,,,,,,,1826.0,,,,,,MX,30.3167,-115.8167,25.9,EL SOCORRO,POINT (-12892656.069357326 3522758.812264103)
MXN00002024,2000,18.0,0.0,25.0,283.0,98.0,19.0,0.64,111.0,1653.0,,,5.62,63.0,81.6,MX,32.2833,-116.5333,379.8,EL TESTERAZO,POINT (-12972427.616459787 3777736.258911158)
MXN00002024,2010,27.0,5.0,25.0,258.0,88.0,21.0,1.63,111.0,1745.0,,,16.2,62.9,79.4,MX,32.2833,-116.5333,379.8,EL TESTERAZO,POINT (-12972427.616459787 3777736.258911158)
MXN00002027,1995,,,,,,,,,49.0,,,,,,MX,28.1333,-115.1667,2.7,ISLA CEDROS,POINT (-12820298.4003417 3245647.2926718467)
MXN00002029,2000,11.0,1.0,46.0,270.0,67.0,24.0,1.14,107.0,,,,4.53,62.6,80.0,MX,30.9667,-116.15,39.9,LA PROVIDENCIA,POINT (-12929758.855638726 3606442.6138350577)
MXN00002029,2005,18.0,3.0,,,,,1.5,,,,,9.61,,,MX,30.9667,-116.15,39.9,LA PROVIDENCIA,POINT (-12929758.855638726 3606442.6138350577)
MXN00002030,1995,30.0,7.0,11.0,287.0,108.0,28.0,4.06,107.0,,,,23.91,64.3,81.6,MX,32.5333,-116.6667,479.8,LA PUERTA,POINT (-12987277.63653161 3810542.723297613)
MXN00002030,2000,21.0,1.0,21.0,307.0,130.0,28.0,1.18,107.0,1689.0,,,8.49,63.8,83.7,MX,32.5333,-116.6667,479.8,LA PUERTA,POINT (-12987277.63653161 3810542.723297613)
MXN00002030,2005,25.0,1.0,17.0,301.0,133.0,26.0,1.02,111.0,2042.0,,,10.19,64.7,84.2,MX,32.5333,-116.6667,479.8,LA PUERTA,POINT (-12987277.63653161 3810542.723297613)
MXN00002030,2010,38.0,7.0,6.0,260.0,67.0,32.0,2.75,107.0,,,,24.99,62.8,79.1,MX,32.5333,-116.6667,479.8,LA PUERTA,POINT (-12987277.63653161 3810542.723297613)
MXN00002032,2005,13.0,2.0,,,,,1.85,,,,,7.59,,,MX,30.5667,-115.9333,29.9,LAS ESCOBAS,POINT (-12905635.921983823 3554877.7580178003)
MXN00002033,1995,4.0,0.0,0.0,320.0,158.0,38.0,0.68,125.0,880.0,,,2.02,75.4,89.4,MX,32.65,-115.4667,2.7,MEXICALI (DGE),POINT (-12853694.24757968 3825888.3141617584)
MXN00002033,2000,1.0,0.0,0.0,327.0,184.0,34.0,0.25,118.0,710.0,,,0.31,75.1,89.5,MX,32.65,-115.4667,2.7,MEXICALI (DGE),POINT (-12853694.24757968 3825888.3141617584)
MXN00002033,2005,11.0,1.0,0.0,325.0,179.0,35.0,1.4,122.0,643.0,,,5.13,75.6,89.7,MX,32.65,-115.4667,2.7,MEXICALI (DGE),POINT (-12853694.24757968 3825888.3141617584)
MXN00002033,2010,14.0,1.0,0.0,319.0,166.0,35.0,1.22,117.0,724.0,,,4.68,74.7,88.2,MX,32.65,-115.4667,2.7,MEXICALI (DGE),POINT (-12853694.24757968 3825888.3141617584)
MXN00002036,1995,,,,,,,,,2450.0,,,,,,MX,32.0333,-116.6667,339.9,OLIVARES MEXICANOS,POINT (-12987277.63653161 3745020.969503154)
MXN00002036,2010,15.0,6.0,12.0,212.0,20.0,26.0,2.95,105.0,2862.0,,,16.12,58.0,72.5,MX,32.0333,-116.6667,339.9,OLIVARES MEXICANOS,POINT (-12987277.63653161 3745020.969503154)
MXN00002037,2005,13.0,0.0,1.0,313.0,173.0,32.0,0.86,118.0,910.0,,,4.0,73.9,88.5,MX,32.7,-114.7167,39.9,PRESA MORELOS,POINT (-12770204.629484726 3832469.301567255)
MXN00002037,2010,11.0,3.0,0.0,308.0,160.0,35.0,1.24,116.0,927.0,,,6.0,73.2,87.7,MX,32.7,-114.7167,39.9,PRESA MORELOS,POINT (-12770204.629484726 3832469.301567255)
MXN00002038,1995,20.0,5.0,0.0,256.0,24.0,41.0,2.43,100.0,1431.0,,,14.2,64.8,75.5,MX,32.4333,-116.9,119.8,PRESA RODRIGUEZ,POINT (-13013248.47373368 3797409.1241009813)
MXN00002038,2000,11.0,2.0,0.0,254.0,16.0,39.0,1.25,99.0,1105.0,,,5.41,64.3,75.1,MX,32.4333,-116.9,119.8,PRESA RODRIGUEZ,POINT (-13013248.47373368 3797409.1241009813)
MXN00002038,2005,20.0,2.0,0.0,264.0,21.0,41.0,1.16,100.0,1340.0,,,8.55,65.0,76.1,MX,32.4333,-116.9,119.8,PRESA RODRIGUEZ,POINT (-13013248.47373368 3797409.1241009813)
MXN00002038,2010,27.0,6.0,0.0,229.0,17.0,39.0,2.05,113.0,1329.0,,,16.81,63.6,73.9,MX,32.4333,-116.9,119.8,PRESA RODRIGUEZ,POINT (-13013248.47373368 3797409.1241009813)
MXN00002039,2005,9.0,1.0,,,,,2.16,,,,,6.56,,,MX,29.15,-114.1333,324.9,PUNTA PRIETA,POINT (-12705260.83855593 3373942.601482874)
MXN00002039,2010,6.0,0.0,,,,,0.41,,,,,1.88,,,MX,29.15,-114.1333,324.9,PUNTA PRIETA,POINT (-12705260.83855593 3373942.601482874)
MXN00002040,2000,9.0,0.0,23.0,327.0,78.0,23.0,0.8,105.0,,,,3.5,64.8,82.3,MX,28.2167,-113.75,119.8,RANCHO ALEGRE,POINT (-12662592.077734869 3256124.410723821)
MXN00002040,2005,5.0,0.0,15.0,333.0,92.0,23.0,0.88,105.0,1495.0,,,2.95,64.6,82.9,MX,28.2167,-113.75,119.8,RANCHO ALEGRE,POINT (-12662592.077734869 3256124.410723821)
MXN00002040,2010,1.0,0.0,,,,,0.29,,1392.0,,,0.29,,,MX,28.2167,-113.75,119.8,RANCHO ALEGRE,POINT (-12662592.077734869 3256124.410723821)
MXN00002041,1995,,,0.0,320.0,53.0,33.0,,102.0,1050.0,,,,65.9,80.3,MX,28.6333,-114.0167,19.8,NUEVO ROSARITO,POINT (-12692280.985929435 3308584.3115102444)
MXN00002041,2000,11.0,1.0,,,,,1.1,,,,,5.33,,,MX,28.6333,-114.0167,19.8,NUEVO ROSARITO,POINT (-12692280.985929435 3308584.3115102444)
MXN00002041,2005,10.0,1.0,0.0,321.0,28.0,35.0,1.22,98.0,1199.0,,,4.36,65.0,78.3,MX,28.6333,-114.0167,19.8,NUEVO ROSARITO,POINT (-12692280.985929435 3308584.3115102444)
MXN00002041,2010,9.0,1.0,0.0,301.0,17.0,33.0,1.65,98.0,1162.0,,,4.23,63.1,76.1,MX,28.6333,-114.0167,19.8,NUEVO ROSARITO,POINT (-12692280.985929435 3308584.3115102444)
MXN00002043,2000,6.0,2.0,5.0,285.0,119.0,32.0,1.39,109.0,,,,3.59,65.6,83.1,MX,29.9333,-114.9667,552.0,SAN AGUSTIN,POINT (-12798034.502183044 3473661.43335148)
MXN00002043,2005,8.0,0.0,,,,,0.86,,2050.0,,,3.9,,,MX,29.9333,-114.9667,552.0,SAN AGUSTIN,POINT (-12798034.502183044 3473661.43335148)
MXN00002043,2010,10.0,3.0,15.0,245.0,93.0,23.0,1.33,107.0,2114.0,,,5.53,63.3,79.8,MX,29.9333,-114.9667,552.0,SAN AGUSTIN,POINT (-12798034.502183044 3473661.43335148)
MXN00002044,2000,12.0,1.0,0.0,265.0,74.0,35.0,1.02,105.0,1397.0,,,5.85,64.7,78.5,MX,28.7333,-113.75,444.7,SAN BORJA,POINT (-12662592.077734869 3321207.911436778)
MXN00002044,2005,11.0,0.0,0.0,268.0,50.0,39.0,0.76,105.0,1275.0,,,4.42,66.2,77.3,MX,28.7333,-113.75,444.7,SAN BORJA,POINT (-12662592.077734869 3321207.911436778)
MXN00002044,2010,9.0,2.0,0.0,303.0,92.0,37.0,2.36,111.0,886.0,,,5.86,67.9,81.8,MX,28.7333,-113.75,444.7,SAN BORJA,POINT (-12662592.077734869 3321207.911436778)
MXN00002051,2000,2.0,0.0,,,,,0.35,,,,,0.56,,,MX,29.7167,-114.7,479.8,SAN LUIS BAJA CALIFORNIA,POINT (-12768345.59398848 3446008.6427553785)
MXN00002056,1995,4.0,0.0,3.0,339.0,100.0,28.0,0.98,105.0,,,,2.32,67.3,84.0,MX,31.3167,-116.2333,109.7,SAN VICENTE,POINT (-12939031.769221803 3651741.0458790385)
MXN00002056,2005,18.0,3.0,,,,,1.5,,,,,9.61,,,MX,31.3167,-116.2333,109.7,SAN VICENTE,POINT (-12939031.769221803 3651741.0458790385)
MXN00002058,1995,11.0,0.0,1.0,293.0,135.0,32.0,0.98,113.0,1518.0,,,4.79,68.7,85.4,MX,29.7167,-115.1167,317.0,SANTA CATARINA SUR,POINT (-12814732.425802035 3446008.6427553785)
MXN00002058,2000,9.0,1.0,3.0,333.0,113.0,30.0,1.57,107.0,,,,5.0,65.9,84.7,MX,29.7167,-115.1167,317.0,SANTA CATARINA SUR,POINT (-12814732.425802035 3446008.6427553785)
MXN00002058,2005,8.0,1.0,0.0,356.0,263.0,35.0,1.06,122.0,426.0,,,4.13,73.7,97.7,MX,29.7167,-115.1167,317.0,SANTA CATARINA SUR,POINT (-12814732.425802035 3446008.6427553785)
MXN00002058,2010,12.0,3.0,7.0,329.0,146.0,30.0,2.44,109.0,794.0,,,8.26,66.7,86.4,MX,29.7167,-115.1167,317.0,SANTA CATARINA SUR,POINT (-12814732.425802035 3446008.6427553785)
MXN00002059,2010,5.0,0.0,48.0,311.0,214.0,15.0,0.74,120.0,,,,2.26,70.5,91.7,MX,31.0667,-115.2833,410.0,SANTA CLARA,POINT (-12833278.252968194 3619367.8157140133)
MXN00002060,2000,12.0,0.0,,,,,0.98,,,,,5.93,,,MX,30.8667,-115.6167,979.9,SANTA CRUZ,POINT (-12870392.171198672 3593531.0750532877)
MXN00002063,2000,7.0,0.0,30.0,353.0,19.0,32.0,0.66,99.0,,,,2.23,62.0,79.2,MX,30.4,-115.8833,27.7,SANTA MARIA DEL MAR,POINT (-12900069.94744416 3533451.610927057)
MXN00002063,2005,14.0,2.0,15.0,185.0,1.0,32.0,1.47,91.0,3166.0,,,8.21,56.5,70.1,MX,30.4,-115.8833,27.7,SANTA MARIA DEL MAR,POINT (-12900069.94744416 3533451.610927057)
MXN00002063,2010,16.0,0.0,20.0,258.0,11.0,24.0,0.9,103.0,2749.0,,,6.57,61.3,72.4,MX,30.4,-115.8833,27.7,SANTA MARIA DEL MAR,POINT (-12900069.94744416 3533451.610927057)
MXN00002064,1995,10.0,1.0,,,,,1.06,,,,,4.26,,,MX,31.6333,-116.3667,249.9,SANTO DOMINGO,POINT (-12953881.789293626 3692863.350370959)
MXN00002065,1995,25.0,4.0,,,,,2.83,,,,,15.86,,,MX,31.7833,-116.4,179.8,SANTO TOMAS,POINT (-12957588.728337044 3712395.7313822187)
MXN00002065,2005,21.0,3.0,,,,,1.47,,,,,9.46,,,MX,31.7833,-116.4,179.8,SANTO TOMAS,POINT (-12957588.728337044 3712395.7313822187)
MXN00002065,2010,32.0,8.0,0.0,236.0,136.0,35.0,3.85,118.0,1750.0,,,27.7,64.2,82.8,MX,31.7833,-116.4,179.8,SANTO TOMAS,POINT (-12957588.728337044 3712395.7313822187)
MXN00002069,2000,11.0,0.0,,,,,0.7,,,,,3.41,,,MX,32.3667,-116.65,279.8,VALLE DE LAS PALMAS,POINT (-12985418.601035362 3788670.304938338)
MXN00002075,2010,11.0,1.0,,,,,2.16,,,,,5.98,,,MX,28.05,-113.3833,412.7,SANTA GERTRUDIS MISION,POINT (-12621771.220460976 3235190.9585395292)
MXN00002076,2010,8.0,1.0,,,,,1.57,,,,,4.54,,,MX,28.2167,-113.0833,479.8,LAS PALOMAS,POINT (-12588375.373222992 3256124.410723821)
MXN00002078,2010,35.0,8.0,2.0,237.0,43.0,32.0,2.55,105.0,1766.0,,,25.8,62.7,75.6,MX,32.5667,-116.65,559.9,RANCHO P. P. CUCHUMA,POINT (-12985418.601035362 3814932.6321711154)
MXN00002079,1995,27.0,4.0,0.0,257.0,29.0,37.0,1.81,102.0,1646.0,,,14.0,63.6,76.2,MX,31.8333,-116.2,709.9,EL ALAMAR,POINT (-12935324.83017839 3718913.628417656)
MXN00002079,2000,14.0,0.0,,,,,0.74,,,,,4.82,,,MX,31.8333,-116.2,709.9,EL ALAMAR,POINT (-12935324.83017839 3718913.628417656)
MXN00002079,2005,21.0,2.0,0.0,266.0,35.0,35.0,1.23,102.0,1503.0,,,10.44,64.5,77.3,MX,31.8333,-116.2,709.9,EL ALAMAR,POINT (-12935324.83017839 3718913.628417656)
MXN00002079,2010,23.0,5.0,,,,,1.79,,1417.0,,,15.29,,,MX,31.8333,-116.2,709.9,EL ALAMAR,POINT (-12935324.83017839 3718913.628417656)
MXN00002084,2010,9.0,3.0,0.0,263.0,89.0,33.0,1.41,109.0,1368.0,,,6.8,65.9,80.4,MX,29.9667,-115.1833,516.9,EL PROGRESO,POINT (-12822146.303888869 3477930.929241412)
MXN00002085,2005,14.0,0.0,0.0,269.0,77.0,33.0,0.94,100.0,,,,5.37,66.6,79.8,MX,28.5833,-113.75,495.0,SAN REGIS,POINT (-12662592.077734869 3302277.0707101044)
MXN00002086,2010,24.0,3.0,80.0,233.0,114.0,17.0,3.03,107.0,3002.0,,,16.3,59.7,78.5,MX,32.5833,-116.1833,859.8,EJIDO JACUME,POINT (-12933465.79468214 3817115.056953372)
MXN00002088,2005,28.0,1.0,79.0,234.0,89.0,21.0,1.18,109.0,3388.0,,,11.92,59.6,77.6,MX,31.6,-115.9333,999.7,EJIDO HEROES DE LA INDEPENDEN,POINT (-12905635.921983823 3688531.480871155)
MXN00002088,2010,22.0,4.0,46.0,249.0,100.0,24.0,4.4,104.0,2907.0,,,19.42,59.9,77.4,MX,31.6,-115.9333,999.7,EJIDO HEROES DE LA INDEPENDEN,POINT (-12905635.921983823 3688531.480871155)
MXN00002089,2000,,,,,,,,,1368.0,,,,,,MX,31.1,-116.1667,179.8,EJIDO EMILIO LOPEZ ZAMORA,POINT (-12931617.891134974 3623674.952181093)
MXN00002090,1995,18.0,1.0,1.0,248.0,20.0,32.0,1.37,98.0,2193.0,,,7.47,60.6,74.8,MX,31.2667,-116.3833,19.8,EJIDO ERENDIRA,POINT (-12955729.692840796 3645259.482544489)
MXN00002091,1995,26.0,5.0,10.0,249.0,42.0,26.0,3.07,102.0,2254.0,,,15.67,61.4,76.5,MX,31.2833,-116.25,169.8,EJIDO IGNACIO  LOPEZ RAYON,POINT (-12940890.804718051 3647410.976667233)
MXN00002091,2000,13.0,1.0,30.0,276.0,38.0,24.0,1.29,100.0,1999.0,,,6.5,59.8,76.5,MX,31.2833,-116.25,169.8,EJIDO IGNACIO  LOPEZ RAYON,POINT (-12940890.804718051 3647410.976667233)
MXN00002091,2010,26.0,5.0,13.0,226.0,19.0,26.0,2.75,107.0,2639.0,,,16.57,57.9,73.5,MX,31.2833,-116.25,169.8,EJIDO IGNACIO  LOPEZ RAYON,POINT (-12940890.804718051 3647410.976667233)
MXN00002092,2000,13.0,1.0,7.0,226.0,88.0,28.0,1.1,105.0,,,,5.98,63.2,77.0,MX,31.3167,-115.5333,967.7,EJIDO SAN MATIAS,POINT (-12861108.125666514 3651741.0458790385)
MXN00002092,2010,27.0,4.0,5.0,211.0,77.0,24.0,2.36,104.0,,,,15.39,62.2,75.2,MX,31.3167,-115.5333,967.7,EJIDO SAN MATIAS,POINT (-12861108.125666514 3651741.0458790385)
MXN00002093,1995,21.0,2.0,49.0,,,15.0,1.51,,,,,9.73,,,MX,32.35,-115.7333,780.0,EJIDO VALLE DE LA TRINIDAD,POINT (-12883372.023825167 3786480.0591799608)
MXN00002093,2005,16.0,1.0,70.0,247.0,95.0,17.0,1.17,105.0,3018.0,,,6.47,60.9,79.1,MX,32.35,-115.7333,780.0,EJIDO VALLE DE LA TRINIDAD,POINT (-12883372.023825167 3786480.0591799608)
MXN00002093,2010,23.0,3.0,62.0,237.0,78.0,19.0,3.66,105.0,2861.0,,,16.02,59.6,77.0,MX,32.35,-115.7333,780.0,EJIDO VALLE DE LA TRINIDAD,POINT (-12883372.023825167 3786480.0591799608)
MXN00002096,1995,4.0,1.0,4.0,345.0,115.0,32.0,1.14,111.0,1005.0,,,2.7,67.4,85.6,MX,31.2667,-116.0333,209.7,LA CALENTURA,POINT (-12916767.87106315 3645259.482544489)
MXN00002096,2000,8.0,3.0,,,,,1.53,,,,,5.64,,,MX,31.2667,-116.0333,209.7,LA CALENTURA,POINT (-12916767.87106315 3645259.482544489)
MXN00002096,2005,17.0,2.0,0.0,308.0,101.0,33.0,1.81,114.0,1239.0,,,7.78,65.6,82.0,MX,31.2667,-116.0333,209.7,LA CALENTURA,POINT (-12916767.87106315 3645259.482544489)
MXN00002096,2010,21.0,4.0,,,,,2.0,,,,,14.87,,,MX,31.2667,-116.0333,209.7,LA CALENTURA,POINT (-12916767.87106315 3645259.482544489)
